time,Max_Bake,Min_Bake,Oil_temperature,paddle_speed,Conv_speed,Fryer_temperature,label
2023-09-22 15:54:00,7.43,5.95,180.2668457,22,57,180.2668457,0
2023-09-22 15:59:00,7.38,5.81,180.2574768,22,57,180.2574768,0
2023-09-22 16:04:00,7.48,5.64,178.9067535,22,57,178.9067535,0
2023-09-22 16:09:00,7.59,5.75,179.993454,22,57,179.993454,0
2023-09-22 16:14:00,8.26,5.97,179.6784058,22,57,179.6784058,1
2023-09-22 16:19:00,7.38,5.6,180.2264557,22,57,180.2264557,0
2023-09-22 16:24:00,7.51,5.63,180.2489319,22,57,180.2489319,0
2023-09-22 16:29:00,6.52,5.46,181.010376,22,57,181.010376,0
2023-09-22 16:34:00,7.13,5.71,180.2486115,22,57,180.2486115,0
2023-09-22 16:39:00,7.58,5.43,180.2389069,22,57,180.2389069,0
2023-09-22 16:44:00,6.5,5.16,180.0031586,22,57,180.0031586,0
2023-09-22 16:49:00,6.9,5.16,179.7347412,22,57,179.7347412,0
2023-09-22 16:54:00,7.36,5.5,179.9519806,22,57,179.9519806,0
2023-09-22 16:59:00,9.45,5.71,179.9646606,22,57,179.9646606,1
2023-09-22 17:04:00,8.44,5.81,179.9637451,22,57,179.9637451,0
2023-09-22 17:09:00,8.67,5.93,180.244751,22,57,180.244751,0
2023-09-22 17:14:00,9.12,5.48,180.4965057,22,57,180.4965057,0
2023-09-22 17:19:00,6.57,5.32,179.9690247,22,57,179.9690247,0
2023-09-22 17:24:00,7.95,5.95,180.4927826,22,57,180.4927826,0
2023-09-22 17:29:00,7.84,6.02,180.4863892,22,57,180.4863892,0
2023-09-22 17:34:00,7.72,6.2,180.2366333,22,57,180.2366333,0
2023-09-22 17:39:00,8.23,5.99,180.2256317,22,57,180.2256317,0
2023-09-22 17:44:00,8.63,6.1,180.4704742,22,57,180.4704742,0
2023-09-22 17:49:00,7.8,5.93,180.2035828,22,57,180.2035828,0
2023-09-22 17:54:00,7.91,5.83,179.9251556,22,57,179.9251556,0
2023-09-22 17:59:00,7.14,5.81,180.177887,22,57,180.177887,0
2023-09-22 18:04:00,8.09,6.35,180.7156067,22,57,180.7156067,0
2023-09-22 18:09:00,9.86,6.52,180.7159576,22,57,180.7159576,1
2023-09-22 18:14:00,10.47,7.14,180.1707916,22,57,180.1707916,1
2023-09-22 18:19:00,10.07,6.14,180.1784515,22,57,180.1784515,1
2023-09-22 18:24:00,7.82,6.4,180.4346619,22,57,180.4346619,0
2023-09-22 18:29:00,8.57,5.87,180.1815338,22,57,180.1815338,0
2023-09-22 18:34:00,7.18,5.8,179.6749573,22,57,179.6749573,0
2023-09-22 18:39:00,7.43,5.69,181.2740479,22,57,181.2740479,0
2023-09-22 18:44:00,7.04,6.06,181.0108185,22,57,181.0108185,0
2023-09-22 18:49:00,7.01,5.36,179.9507751,22,57,179.9507751,0
2023-09-22 18:54:00,6.7,5.06,179.9474487,22,57,179.9474487,0
2023-09-22 18:59:00,8.78,5.69,180.4466858,22,57,180.4466858,0
2023-09-22 19:04:00,7.59,5.85,180.661438,22,57,180.661438,0
2023-09-22 19:09:00,7.27,5.89,180.1585693,22,57,180.1585693,0
2023-09-22 19:14:00,7.66,5.63,180.9409485,22,57,180.9409485,0
2023-09-22 19:19:00,7.47,5.79,179.9081573,22,57,179.9081573,0
2023-09-22 19:24:00,7.22,5.8,179.8940277,22,57,179.8940277,0
2023-09-22 19:29:00,7.49,5.58,180.6152039,22,57,180.6152039,0
2023-09-22 19:34:00,7.79,6.25,180.9040527,22,57,180.9040527,0
2023-09-22 19:39:00,8.24,5.89,180.85466,22,57,180.85466,0
2023-09-22 19:44:00,7.82,6.19,180.341095,22,57,180.341095,0
2023-09-22 19:49:00,8.24,6.06,180.0756989,22,57,180.0756989,0
2023-09-22 19:54:00,7.43,6.09,180.3494415,22,57,180.3494415,0
2023-09-22 19:59:00,7.28,6.18,179.8302155,22,57,179.8302155,0
2023-09-22 20:04:00,7.4,5.73,180.3927765,22,57,180.3927765,0
2023-09-22 20:09:00,7.65,6.04,180.9465179,22,57,180.9465179,0
2023-09-22 20:14:00,7.46,5.97,180.8935852,22,57,180.8935852,0
2023-09-22 20:19:00,7.55,6.13,180.6040344,22,57,180.6040344,0
2023-09-22 20:24:00,7.42,5.73,180.8063812,22,57,180.8063812,0
2023-09-22 20:29:00,7.86,6.08,180.7610321,22,57,180.7610321,0
2023-09-22 20:34:00,8.02,6.06,179.9780884,22,57,179.9780884,0
2023-09-22 20:39:00,7.25,6.07,180.4976807,22,57,180.4976807,0
2023-09-22 20:44:00,7.36,5.99,180.2437744,22,57,180.2437744,0
2023-09-22 20:49:00,8.63,5.93,180.5046844,22,57,180.5046844,0
2023-09-22 20:54:00,9.92,6.27,179.4670563,22,57,179.4670563,0
2023-09-22 20:59:00,8.67,6.02,179.2086029,22,57,179.2086029,0
2023-09-22 21:04:00,8.1,6.14,178.4335785,22,57,178.4335785,0
2023-09-22 21:09:00,9.76,6.25,179.2090454,22,57,179.2090454,0
2023-09-22 21:14:00,7.95,6.08,179.4483032,22,57,179.4483032,0
2023-09-22 21:19:00,8.44,6.08,178.4695587,22,57,178.4695587,0
2023-09-22 21:24:00,7.98,5.96,177.2669525,22,57,177.2669525,0
2023-09-22 21:29:00,8.18,6.42,175.2098389,22,57,175.2098389,0
2023-09-22 21:34:00,8.01,6.2,175.225708,22,57,175.225708,0
2023-09-22 21:39:00,7.41,5.65,175.6313934,22,57,175.6313934,0
2023-09-22 21:44:00,8.06,5.65,177.552597,22,57,177.552597,0
2023-09-22 21:49:00,7.39,5.88,178.6269379,22,57,178.6269379,0
2023-09-22 21:54:00,7.33,5.72,177.9711609,22,57,177.9711609,0
2023-09-22 21:59:00,7.5,6.04,177.6758118,22,57,177.6758118,0
2023-09-22 22:04:00,7.94,6.52,173.9008179,22,57,173.9008179,0
2023-09-22 22:09:00,9.27,6.17,175.2350006,22,57,175.2350006,0
2023-09-22 22:14:00,9.94,7.18,174.9682007,22,57,174.9682007,0
2023-09-22 22:19:00,8.59,6.35,175.1961365,22,57,175.1961365,0
2023-09-22 22:24:00,8.23,6.2,175.7147675,22,57,175.7147675,0
2023-09-22 22:29:00,7.87,6.32,175.7069244,22,57,175.7069244,0
2023-09-22 22:34:00,8.56,6.7,174.7255707,22,57,174.7255707,0
2023-09-22 22:39:00,8.11,6.01,173.1105499,22,57,173.1105499,0
2023-09-22 22:44:00,8.81,6.05,172.7151947,22,57,172.7151947,0
2023-09-22 22:49:00,8.37,6.55,175.0509033,22,57,175.0509033,0
2023-09-22 22:54:00,9.13,6.44,177.3792877,22,57,177.3792877,0
2023-09-22 22:59:00,8.9,6.42,178.7026978,22,57,178.7026978,0
2023-09-22 23:04:00,8.96,6.27,177.517395,22,57,177.517395,0
2023-09-22 23:09:00,8.18,6.18,174.0867462,22,57,174.0867462,0
2023-09-22 23:14:00,8.67,6.44,171.140625,22,57,171.140625,0
2023-09-22 23:19:00,8.33,6.16,172.7746124,22,57,172.7746124,0
2023-09-22 23:24:00,8.21,6.3,176.8952332,22,57,176.8952332,0
2023-09-22 23:29:00,8.61,6.08,180.3429565,22,57,180.3429565,0
2023-09-22 23:34:00,8.64,6.22,183.1933746,22,57,183.1933746,1
2023-09-22 23:39:00,8.85,6.0,181.1880798,22,57,181.1880798,1
2023-09-22 23:44:00,8.12,5.91,162.7204742,22,61,162.7204742,0
2023-09-22 23:49:00,26.6,0.64,159.4776917,22,61,159.4776917,1
2023-09-22 23:54:00,0.68,0.64,154.7262421,22,61,154.7262421,0
2023-09-23 00:04:00,0.89,0.81,144.528656,22,61,144.528656,0
2023-09-23 00:09:00,0.93,0.89,164.6201324,22,55,164.6201324,0
2023-09-23 00:14:00,1.77,0.93,181.2833252,22,55,181.2833252,0
2023-09-23 00:19:00,2.08,0.86,182.9633789,22,55,182.9633789,0
2023-09-23 00:24:00,2.83,1.53,180.0071106,22,55,180.0071106,0
2023-09-23 00:29:00,2.37,1.24,178.594986,22,55,178.594986,0
2023-09-23 00:34:00,2.29,1.59,178.5106049,22,57,178.5106049,0
2023-09-23 00:39:00,2.44,1.69,179.034668,22,57,179.034668,0
2023-09-23 00:44:00,2.47,1.66,179.3655243,22,57,179.3655243,0
2023-09-23 00:49:00,2.79,1.74,178.8117676,22,57,178.8117676,0
2023-09-23 00:54:00,2.5,1.76,179.3285828,22,57,179.3285828,0
2023-09-23 00:59:00,2.77,2.0,180.9941254,22,57,180.9941254,0
2023-09-23 01:04:00,2.95,1.65,181.6204834,22,57,181.6204834,0
2023-09-23 01:09:00,2.97,2.04,181.6053925,22,57,181.6053925,0
2023-09-23 01:14:00,2.81,2.2,181.0766602,22,57,181.0766602,0
2023-09-23 01:19:00,2.98,2.1,181.5632019,22,57,181.5632019,0
2023-09-23 01:24:00,3.04,2.4,180.5358429,22,57,180.5358429,0
2023-09-23 01:29:00,3.31,2.68,181.3498077,22,57,181.3498077,0
2023-09-23 01:34:00,3.77,2.76,182.1061249,22,57,182.1061249,0
2023-09-23 01:39:00,3.78,3.05,182.1413727,22,57,182.1413727,0
2023-09-23 01:44:00,3.24,2.52,181.0848389,22,57,181.0848389,0
2023-09-23 01:49:00,3.0,2.37,181.8727722,22,57,181.8727722,0
2023-09-23 01:54:00,3.19,2.72,180.8174744,22,57,180.8174744,0
2023-09-23 01:59:00,3.51,2.96,181.6698608,22,57,181.6698608,0
2023-09-23 02:04:00,3.85,3.16,182.1758575,22,57,182.1758575,0
2023-09-23 02:09:00,4.09,3.49,181.920929,22,57,181.920929,0
2023-09-23 02:14:00,4.38,3.59,181.665741,22,57,181.665741,0
2023-09-23 02:19:00,4.96,3.98,181.6786194,22,57,181.6786194,0
2023-09-23 02:24:00,5.47,4.35,182.1996918,22,57,182.1996918,1
2023-09-23 02:29:00,5.86,5.15,181.4262543,22,57,181.4262543,1
2023-09-23 02:34:00,13.89,0.55,161.7241974,22,61,161.7241974,1
2023-09-23 02:39:00,0.63,-2.2,156.6947021,22,61,156.6947021,0
2023-09-23 02:44:00,0.0,-2.19,151.7371063,22,61,151.7371063,0
2023-09-23 02:49:00,0.0,-1.83,146.5543976,22,61,146.5543976,0
2023-09-23 02:54:00,0.0,-1.81,141.6231079,22,61,141.6231079,0
2023-09-23 02:59:00,0.0,-1.81,136.717804,22,61,136.717804,0
2023-09-23 03:04:00,0.0,-1.8,132.342453,22,61,132.342453,0
2023-09-23 03:09:00,0.0,-2.9,128.195816,22,61,128.195816,0
2023-09-23 03:14:00,0.0,-2.86,124.0706253,22,61,124.0706253,0
2023-09-23 03:19:00,0.0,-2.87,120.2211761,22,61,120.2211761,0
2023-09-23 03:24:00,0.0,-2.9,116.8989716,22,61,116.8989716,0
2023-09-23 03:29:00,0.0,-2.91,116.1346436,22,61,116.1346436,0
2023-09-23 03:34:00,1.59,-2.91,115.6306152,22,61,115.6306152,0
2023-09-23 03:39:00,1.58,1.54,112.5513077,22,61,112.5513077,0
2023-09-23 03:44:00,1.54,1.53,109.4686432,22,61,109.4686432,0
2023-09-23 03:49:00,1.53,1.52,109.2092972,22,61,109.2092972,0
2023-09-23 03:54:00,1.57,1.52,103.2726593,22,61,103.2726593,0
2023-09-23 03:59:00,1.57,1.52,90.3243103,22,61,90.3243103,0
2023-09-23 04:04:00,1.52,1.5,80.526329,22,61,80.526329,0
2023-09-23 04:09:00,2.59,1.46,43.8844681,0,55,43.8844681,0
2023-09-23 04:14:00,2.58,2.57,42.8694191,0,55,42.8694191,0
2023-09-23 04:19:00,2.58,2.57,41.9160042,0,55,41.9160042,0
2023-09-23 04:24:00,2.57,2.56,64.2141113,0,55,64.2141113,0
2023-09-23 04:29:00,2.56,2.55,76.7725906,0,55,76.7725906,0
2023-09-23 04:34:00,2.55,2.54,76.5472488,0,55,76.5472488,0
2023-09-23 04:39:00,2.54,2.53,74.5050201,0,55,74.5050201,0
2023-09-23 04:44:00,2.54,2.53,74.25457,0,55,74.25457,0
2023-09-23 04:49:00,2.54,2.53,73.4956665,0,55,73.4956665,0
2023-09-23 04:54:00,2.53,2.53,72.9874115,0,55,72.9874115,0
2023-09-23 04:59:00,2.54,2.53,74.0158539,0,55,74.0158539,0
2023-09-23 05:04:00,2.53,2.53,74.0158539,0,55,74.0158539,0
2023-09-23 05:09:00,2.53,2.53,73.8868713,0,55,73.8868713,0
2023-09-23 05:14:00,2.53,2.53,73.1228104,0,55,73.1228104,0
2023-09-23 05:19:00,2.53,2.53,72.6138229,0,55,72.6138229,0
2023-09-23 05:24:00,2.53,2.53,72.6154785,0,55,72.6154785,0
2023-09-23 05:29:00,2.53,2.53,72.6154785,0,55,72.6154785,0
2023-09-23 05:34:00,2.53,2.53,72.3627396,0,55,72.3627396,0
2023-09-23 05:39:00,2.53,2.53,71.6094208,0,55,71.6094208,0
2023-09-23 05:44:00,2.53,2.53,71.1047363,0,55,71.1047363,0
2023-09-23 05:49:00,2.53,2.53,70.5983429,0,55,70.5983429,0
2023-09-23 05:54:00,2.53,2.53,70.0967484,0,55,70.0967484,0
2023-09-23 05:59:00,2.53,2.53,69.5917587,0,55,69.5917587,0
2023-09-23 06:04:00,2.53,2.53,69.0853806,0,55,69.0853806,0
2023-09-23 06:09:00,2.53,2.53,68.8346176,0,55,68.8346176,0
2023-09-23 06:14:00,2.53,2.53,68.329277,0,55,68.329277,0
2023-09-23 06:19:00,2.53,2.53,67.8261414,0,55,67.8261414,0
2023-09-23 06:24:00,2.53,2.53,67.3221512,0,55,67.3221512,0
2023-09-23 06:29:00,2.53,2.53,67.0695419,0,55,67.0695419,0
2023-09-23 06:34:00,2.53,2.53,66.5682983,0,55,66.5682983,0
2023-09-23 06:39:00,2.53,2.53,66.0673752,0,55,66.0673752,0
2023-09-23 06:44:00,2.53,2.53,65.5655975,0,55,65.5655975,0
2023-09-23 06:49:00,2.53,2.53,65.3121643,0,55,65.3121643,0
2023-09-23 06:54:00,2.53,2.53,64.8083267,0,55,64.8083267,0
2023-09-23 06:59:00,2.53,2.53,64.3070908,0,55,64.3070908,0
2023-09-23 07:04:00,2.53,2.53,64.0550308,0,55,64.0550308,0
2023-09-23 07:09:00,2.53,2.53,63.5482597,0,55,63.5482597,0
2023-09-23 07:14:00,2.53,2.53,63.2976151,0,55,63.2976151,0
2023-09-23 07:19:00,2.53,2.53,62.7954521,0,55,62.7954521,0
2023-09-23 07:24:00,2.53,2.53,62.5450172,0,55,62.5450172,0
2023-09-23 07:29:00,2.53,2.53,62.0425186,0,55,62.0425186,0
2023-09-23 07:34:00,2.53,2.53,61.7919502,0,55,61.7919502,0
2023-09-23 07:39:00,2.53,2.53,61.5417366,0,55,61.5417366,0
2023-09-23 07:44:00,2.53,2.52,61.0397224,0,55,61.0397224,0
2023-09-23 07:49:00,2.53,2.52,60.7871132,0,55,60.7871132,0
2023-09-23 07:54:00,2.52,2.52,60.5348663,0,55,60.5348663,0
2023-09-23 07:59:00,2.52,2.51,60.0285034,0,55,60.0285034,0
2023-09-23 08:04:00,2.52,2.52,69.28685,0,55,69.28685,0
2023-09-23 08:09:00,2.53,2.52,75.9727249,0,55,75.9727249,0
2023-09-23 08:14:00,2.52,2.52,73.294632,0,55,73.294632,0
2023-09-23 08:19:00,2.52,2.52,73.0441284,0,55,73.0441284,0
2023-09-23 08:24:00,2.52,2.52,72.7924423,0,55,72.7924423,0
2023-09-23 08:29:00,2.52,2.52,72.2874069,0,55,72.2874069,0
2023-09-23 08:34:00,2.52,2.52,71.5246582,0,55,71.5246582,0
2023-09-23 08:39:00,2.52,2.52,70.7697372,0,55,70.7697372,0
2023-09-23 08:44:00,2.53,2.52,70.2670517,0,55,70.2670517,0
2023-09-23 08:49:00,2.53,2.52,69.2519226,0,55,69.2519226,0
2023-09-23 08:54:00,2.53,2.52,69.0012207,0,55,69.0012207,0
2023-09-23 08:59:00,2.53,2.53,68.748024,0,55,68.748024,0
2023-09-23 09:04:00,2.53,2.53,68.4725952,0,55,68.4725952,0
2023-09-23 09:09:00,2.54,2.53,64.0338898,0,55,64.0338898,0
2023-09-23 09:14:00,2.54,2.53,62.2446823,0,55,62.2446823,0
2023-09-23 09:19:00,2.56,2.55,61.2421188,0,55,61.2421188,0
2023-09-23 09:24:00,2.58,2.56,61.2421188,0,55,61.2421188,0
2023-09-23 09:29:00,2.61,2.58,60.4886131,0,55,60.4886131,0
2023-09-23 09:34:00,2.62,2.6,57.5018845,0,55,57.5018845,0
2023-09-23 09:39:00,2.65,2.62,58.486454,0,55,58.486454,0
2023-09-23 09:44:00,2.67,2.64,57.7272263,0,55,57.7272263,0
2023-09-23 09:49:00,2.69,2.67,57.4819489,0,55,57.4819489,0
2023-09-23 09:54:00,2.72,2.69,51.0020332,0,55,51.0020332,0
2023-09-23 09:59:00,2.74,2.72,48.1916199,0,55,48.1916199,1
2023-09-23 10:04:00,2.76,2.74,45.6449471,0,55,45.6449471,1
2023-09-23 10:09:00,2.79,2.76,43.0812416,0,55,43.0812416,1
2023-09-23 10:14:00,2.81,2.79,41.3050117,0,55,41.3050117,1
2023-09-23 10:19:00,2.83,2.81,28.1064262,0,55,28.1064262,1
2023-09-23 10:24:00,2.85,2.83,24.1860504,0,55,24.1860504,1
2023-09-23 10:29:00,2.87,2.85,41.731205,0,55,41.731205,1
2023-09-23 10:34:00,2.88,2.87,61.705677,0,55,61.705677,1
2023-09-23 10:39:00,2.89,2.88,63.215992,0,55,63.215992,1
2023-09-23 10:44:00,2.9,2.89,61.0989227,0,55,61.0989227,1
2023-09-23 10:49:00,2.91,2.9,59.3283501,0,55,59.3283501,1
2023-09-23 10:54:00,2.92,2.91,58.3212776,0,55,58.3212776,1
2023-09-23 10:59:00,2.92,2.92,57.8195343,0,55,57.8195343,1
2023-09-23 11:04:00,2.93,2.92,57.0663834,0,55,57.0663834,1
2023-09-23 11:09:00,2.93,2.92,56.0578003,0,55,56.0578003,1
2023-09-23 11:14:00,2.93,2.92,54.7807083,0,55,54.7807083,1
2023-09-23 11:19:00,2.93,2.92,54.7828712,0,55,54.7828712,1
2023-09-23 11:24:00,2.93,2.92,54.2779083,0,55,54.2779083,1
2023-09-23 11:29:00,2.93,2.93,54.026577,0,55,54.026577,1
2023-09-23 11:34:00,2.93,2.89,49.8827591,0,55,49.8827591,1
2023-09-23 11:39:00,2.9,2.87,47.0706902,0,55,47.0706902,1
2023-09-23 11:44:00,2.87,2.84,44.5374527,0,55,44.5374527,1
2023-09-23 11:49:00,2.84,2.82,42.2447205,0,55,42.2447205,1
2023-09-23 11:54:00,2.82,2.81,39.9658432,0,55,39.9658432,1
2023-09-23 11:59:00,2.81,2.79,24.3697758,0,55,24.3697758,1
2023-09-23 12:04:00,2.79,2.78,22.3338966,0,55,22.3338966,1
2023-09-23 12:09:00,2.79,2.77,21.5776043,0,55,21.5776043,1
2023-09-23 12:14:00,2.78,2.77,21.5776043,0,55,21.5776043,1
2023-09-23 12:19:00,2.77,2.76,22.690794,0,55,22.690794,1
2023-09-23 12:24:00,2.76,2.75,46.5967522,0,55,46.5967522,1
2023-09-23 12:29:00,2.76,2.75,67.7438049,0,55,67.7438049,1
2023-09-23 12:34:00,2.75,2.74,87.8000336,0,55,87.8000336,1
2023-09-23 12:39:00,2.74,2.73,80.531601,0,55,80.531601,1
2023-09-23 12:44:00,2.74,2.72,77.9400253,0,55,77.9400253,1
2023-09-23 12:49:00,2.72,2.71,74.5835037,0,55,74.5835037,0
2023-09-23 12:54:00,2.72,2.71,71.7667694,0,55,71.7667694,0
2023-09-23 12:59:00,2.71,2.7,70.2549667,0,55,70.2549667,0
2023-09-23 13:04:00,2.7,2.69,67.379715,0,55,67.379715,0
2023-09-23 13:09:00,2.69,2.69,65.3097076,0,55,65.3097076,0
2023-09-23 13:14:00,2.69,2.68,64.0236435,0,55,64.0236435,0
2023-09-23 13:19:00,2.68,2.67,63.2635002,0,55,63.2635002,0
2023-09-23 13:24:00,2.68,2.67,62.5048065,0,55,62.5048065,0
2023-09-23 13:29:00,2.67,2.67,60.6786118,0,55,60.6786118,0
2023-09-23 13:34:00,2.67,2.66,54.562458,0,55,54.562458,0
2023-09-23 13:39:00,2.67,2.66,51.5130348,0,55,51.5130348,0
2023-09-23 13:44:00,2.66,2.66,29.3395977,0,55,29.3395977,0
2023-09-23 13:49:00,2.67,2.66,22.3120956,0,55,22.3120956,0
2023-09-23 13:54:00,2.66,2.66,23.4255219,0,55,23.4255219,0
2023-09-23 13:59:00,2.66,2.66,49.3383789,0,55,49.3383789,0
2023-09-23 14:04:00,2.66,2.66,68.634201,0,55,68.634201,0
2023-09-23 14:09:00,2.66,2.66,63.2301826,0,55,63.2301826,0
2023-09-23 14:14:00,2.67,2.66,63.7246742,0,55,63.7246742,0
2023-09-23 14:19:00,2.67,2.66,63.2167091,0,55,63.2167091,0
2023-09-23 14:24:00,2.67,2.66,61.4355469,0,55,61.4355469,0
2023-09-23 14:29:00,2.67,2.66,61.4355469,0,55,61.4355469,0
2023-09-23 14:34:00,2.67,2.66,60.6768723,0,55,60.6768723,0
2023-09-23 14:39:00,2.67,2.66,60.172718,0,55,60.172718,0
2023-09-23 14:44:00,2.67,2.66,54.8007927,0,55,54.8007927,0
2023-09-23 14:49:00,2.67,2.67,45.8640251,0,55,45.8640251,0
2023-09-23 14:54:00,2.67,2.66,29.0383492,0,55,29.0383492,0
2023-09-23 14:59:00,2.67,2.66,35.7226601,0,55,35.7226601,0
2023-09-23 15:04:00,2.67,2.67,60.2509346,0,55,60.2509346,0
2023-09-23 15:09:00,2.67,2.67,64.1854401,0,55,64.1854401,0
2023-09-23 15:14:00,2.67,2.67,65.7818604,0,55,65.7818604,0
2023-09-23 15:19:00,2.67,2.67,66.5466461,0,55,66.5466461,0
2023-09-23 15:24:00,2.67,2.67,66.2961121,0,55,66.2961121,0
2023-09-23 15:29:00,2.67,2.67,64.7471848,0,55,64.7471848,0
2023-09-23 15:34:00,2.68,2.67,63.9933815,0,55,63.9933815,0
2023-09-23 15:39:00,2.68,2.68,63.4880257,0,55,63.4880257,0
2023-09-23 15:44:00,2.68,2.67,58.3222084,0,55,58.3222084,0
2023-09-23 15:49:00,2.68,2.68,56.2809944,0,55,56.2809944,0
2023-09-23 15:54:00,2.69,2.68,32.1953735,0,55,32.1953735,0
2023-09-23 15:59:00,2.69,2.68,29.9291401,0,55,29.9291401,0
2023-09-23 16:04:00,2.69,2.68,54.3104515,0,55,54.3104515,0
2023-09-23 16:09:00,2.69,2.68,78.1055145,0,55,78.1055145,0
2023-09-23 16:14:00,2.68,2.68,80.8091812,0,55,80.8091812,0
2023-09-23 16:19:00,2.68,2.68,79.7831879,0,55,79.7831879,0
2023-09-23 16:24:00,2.69,2.68,79.2817917,0,55,79.2817917,0
2023-09-23 16:29:00,2.69,2.68,78.2752304,0,55,78.2752304,0
2023-09-23 16:34:00,2.69,2.69,77.7718353,0,55,77.7718353,0
2023-09-23 16:39:00,2.69,2.69,77.7717438,0,55,77.7717438,0
2023-09-23 16:44:00,2.69,2.69,77.0133286,0,55,77.0133286,0
2023-09-23 16:49:00,2.69,2.69,68.9977341,0,55,68.9977341,0
2023-09-23 16:54:00,2.69,2.69,65.1356583,0,55,65.1356583,0
2023-09-23 16:59:00,2.69,2.69,60.4892464,0,55,60.4892464,0
2023-09-23 17:04:00,2.69,2.69,56.6550598,0,55,56.6550598,0
2023-09-23 17:09:00,2.69,2.69,53.3283081,0,55,53.3283081,0
2023-09-23 17:14:00,2.7,2.69,50.5100403,0,55,50.5100403,0
2023-09-23 17:19:00,2.7,2.69,47.9643707,0,55,47.9643707,0
2023-09-23 17:24:00,2.7,2.69,45.9315186,0,55,45.9315186,0
2023-09-23 17:29:00,2.7,2.69,44.15942,0,55,44.15942,0
2023-09-23 17:34:00,2.7,2.69,42.6445847,0,55,42.3840446,0
2023-09-23 17:39:00,2.7,2.69,41.3757324,22,55,41.3757324,0
2023-09-23 17:44:00,2.7,2.7,40.3651733,22,55,40.3651733,0
2023-09-23 17:49:00,2.7,2.7,39.3579102,22,55,39.3579102,0
2023-09-23 17:54:00,2.7,2.7,38.6037483,22,55,38.6037483,0
2023-09-23 17:59:00,2.7,2.7,38.1010857,22,55,38.1010857,0
2023-09-23 18:04:00,2.71,2.7,37.5958099,22,55,37.5958099,0
2023-09-23 18:09:00,2.71,2.71,37.0906372,22,55,37.0906372,0
2023-09-23 18:14:00,2.71,2.71,36.8399849,22,55,36.8399849,0
2023-09-23 18:19:00,2.71,2.71,36.3371162,22,55,36.3371162,0
2023-09-23 18:24:00,2.72,2.71,36.0861969,22,55,36.0861969,0
2023-09-23 18:29:00,2.72,2.71,35.8351135,22,55,35.8351135,0
2023-09-23 18:34:00,2.72,2.71,35.3334503,22,55,35.3334503,0
2023-09-23 18:39:00,2.72,2.72,35.0784264,22,55,35.0784264,0
2023-09-23 18:44:00,2.72,2.72,34.8280067,22,55,34.8280067,0
2023-09-23 18:49:00,2.72,2.72,34.5769882,22,55,34.5769882,0
2023-09-23 18:54:00,2.72,2.72,34.3256874,22,55,34.3256874,0
2023-09-23 18:59:00,2.72,2.72,34.0750885,22,55,34.0750885,0
2023-09-23 19:04:00,2.72,2.72,33.8249855,22,55,33.8249855,0
2023-09-23 19:09:00,2.72,2.72,33.5727844,22,55,33.5727844,0
2023-09-23 19:14:00,2.72,2.72,33.3225555,22,55,33.3225555,0
2023-09-23 19:19:00,2.72,2.72,33.0715332,22,55,33.0715332,0
2023-09-23 19:24:00,2.72,2.72,32.8201447,22,55,32.8201447,0
2023-09-23 19:29:00,2.72,2.72,32.8201447,22,55,32.8201447,0
2023-09-23 19:34:00,2.72,2.72,32.569561,22,55,32.569561,0
2023-09-23 19:39:00,2.72,2.72,32.3186111,22,55,32.3186111,0
2023-09-23 19:44:00,2.72,2.72,32.0678291,22,55,32.0678291,0
2023-09-23 19:49:00,2.72,2.72,32.0678291,22,55,32.0678291,0
2023-09-23 19:54:00,2.72,2.72,31.8155632,22,55,31.8155632,0
2023-09-23 19:59:00,2.72,2.72,31.8155632,22,55,31.8155632,0
2023-09-23 20:04:00,2.72,2.72,31.5632401,22,55,31.5632401,0
2023-09-23 20:09:00,2.72,2.72,31.3128624,22,55,31.3128624,0
2023-09-23 20:14:00,2.72,2.72,31.3128624,22,55,31.3128624,0
2023-09-23 20:19:00,2.72,2.72,31.0612373,22,55,31.0612373,0
2023-09-23 20:24:00,2.72,2.72,31.0612373,22,55,31.0612373,0
2023-09-23 20:29:00,2.72,2.72,30.8211918,22,55,30.8211918,0
2023-09-23 20:34:00,2.72,2.72,30.8211918,22,55,30.8211918,0
2023-09-23 20:39:00,2.72,2.72,30.5903053,22,55,30.5903053,0
2023-09-23 20:44:00,2.72,2.71,30.5903053,22,55,30.5903053,0
2023-09-23 20:49:00,2.72,2.71,30.3876419,22,55,30.3876419,0
2023-09-23 20:54:00,2.72,2.72,30.3876419,22,55,30.3876419,0
2023-09-23 20:59:00,2.72,2.72,30.2070808,22,55,30.2070808,0
2023-09-23 21:04:00,2.72,2.71,30.2070808,22,55,30.2070808,0
2023-09-23 21:09:00,2.72,2.71,30.0110435,22,55,30.0110435,0
2023-09-23 21:14:00,2.72,2.71,30.0110435,22,55,30.0110435,0
2023-09-23 21:19:00,2.72,2.71,29.9185562,22,55,29.9185562,0
2023-09-23 21:24:00,2.72,2.71,29.9185562,22,55,29.9185562,0
2023-09-23 21:29:00,2.72,2.71,29.7216511,22,55,29.7216511,0
2023-09-23 21:34:00,2.72,2.71,29.7216511,22,55,29.7216511,0
2023-09-23 21:39:00,2.72,2.71,29.6347103,22,55,29.6347103,0
2023-09-23 21:44:00,2.72,2.71,29.6347103,22,55,29.6347103,0
2023-09-23 21:49:00,2.72,2.71,29.4448318,22,55,29.4448318,0
